".id","long","lat","order","hole","piece","id","group"
"2018",-1825000,125000,521,FALSE,"1","2","2.1"
"2018",-1850000,125000,522,FALSE,"1","2","2.1"
"2018",-1850000,1e+05,523,FALSE,"1","2","2.1"
"2018",-1875000,1e+05,524,FALSE,"1","2","2.1"
"2018",-1875000,125000,525,FALSE,"1","2","2.1"
"2018",-1900000,125000,526,FALSE,"1","2","2.1"
"2018",-1900000,1e+05,527,FALSE,"1","2","2.1"
"2018",-1925000,1e+05,528,FALSE,"1","2","2.1"
"2018",-1925000,50000,529,FALSE,"1","2","2.1"
"2018",-1900000,50000,530,FALSE,"1","2","2.1"
"2018",-1900000,0,531,FALSE,"1","2","2.1"
"2018",-1925000,0,532,FALSE,"1","2","2.1"
"2018",-1925000,-25000,533,FALSE,"1","2","2.1"
"2018",-1950000,-25000,534,FALSE,"1","2","2.1"
"2018",-1950000,-50000,535,FALSE,"1","2","2.1"
"2018",-1925000,-50000,536,FALSE,"1","2","2.1"
"2018",-1925000,-75000,537,FALSE,"1","2","2.1"
"2018",-1900000,-75000,538,FALSE,"1","2","2.1"
"2018",-1900000,-2e+05,539,FALSE,"1","2","2.1"
"2018",-1925000,-2e+05,540,FALSE,"1","2","2.1"
"2018",-1925000,-250000,541,FALSE,"1","2","2.1"
"2018",-1950000,-250000,542,FALSE,"1","2","2.1"
"2018",-1950000,-4e+05,543,FALSE,"1","2","2.1"
"2018",-1925000,-4e+05,544,FALSE,"1","2","2.1"
"2018",-1925000,-425000,545,FALSE,"1","2","2.1"
"2018",-1875000,-425000,546,FALSE,"1","2","2.1"
"2018",-1875000,-450000,547,FALSE,"1","2","2.1"
"2018",-1850000,-450000,548,FALSE,"1","2","2.1"
"2018",-1850000,-425000,549,FALSE,"1","2","2.1"
"2018",-1800000,-425000,550,FALSE,"1","2","2.1"
"2018",-1775000,-425000,551,FALSE,"1","2","2.1"
"2018",-1775000,-4e+05,552,FALSE,"1","2","2.1"
"2018",-1750000,-4e+05,553,FALSE,"1","2","2.1"
"2018",-1750000,-375000,554,FALSE,"1","2","2.1"
"2018",-1725000,-375000,555,FALSE,"1","2","2.1"
"2018",-1700000,-375000,556,FALSE,"1","2","2.1"
"2018",-1700000,-350000,557,FALSE,"1","2","2.1"
"2018",-1675000,-350000,558,FALSE,"1","2","2.1"
"2018",-1650000,-350000,559,FALSE,"1","2","2.1"
"2018",-1650000,-325000,560,FALSE,"1","2","2.1"
"2018",-1600000,-325000,561,FALSE,"1","2","2.1"
"2018",-1600000,-375000,562,FALSE,"1","2","2.1"
"2018",-1625000,-375000,563,FALSE,"1","2","2.1"
"2018",-1625000,-425000,564,FALSE,"1","2","2.1"
"2018",-1550000,-425000,565,FALSE,"1","2","2.1"
"2018",-1550000,-475000,566,FALSE,"1","2","2.1"
"2018",-1575000,-475000,567,FALSE,"1","2","2.1"
"2018",-1600000,-475000,568,FALSE,"1","2","2.1"
"2018",-1600000,-5e+05,569,FALSE,"1","2","2.1"
"2018",-1625000,-5e+05,570,FALSE,"1","2","2.1"
"2018",-1625000,-525000,571,FALSE,"1","2","2.1"
"2018",-1650000,-525000,572,FALSE,"1","2","2.1"
"2018",-1675000,-525000,573,FALSE,"1","2","2.1"
"2018",-1675000,-550000,574,FALSE,"1","2","2.1"
"2018",-1700000,-550000,575,FALSE,"1","2","2.1"
"2018",-1700000,-6e+05,576,FALSE,"1","2","2.1"
"2018",-1675000,-6e+05,577,FALSE,"1","2","2.1"
"2018",-1675000,-575000,578,FALSE,"1","2","2.1"
"2018",-1650000,-575000,579,FALSE,"1","2","2.1"
"2018",-1625000,-575000,580,FALSE,"1","2","2.1"
"2018",-1625000,-550000,581,FALSE,"1","2","2.1"
"2018",-1600000,-550000,582,FALSE,"1","2","2.1"
"2018",-1600000,-525000,583,FALSE,"1","2","2.1"
"2018",-1575000,-525000,584,FALSE,"1","2","2.1"
"2018",-1575000,-575000,585,FALSE,"1","2","2.1"
"2018",-1600000,-575000,586,FALSE,"1","2","2.1"
"2018",-1600000,-725000,587,FALSE,"1","2","2.1"
"2018",-1575000,-725000,588,FALSE,"1","2","2.1"
"2018",-1575000,-825000,589,FALSE,"1","2","2.1"
"2018",-1550000,-825000,590,FALSE,"1","2","2.1"
"2018",-1550000,-9e+05,591,FALSE,"1","2","2.1"
"2018",-1525000,-9e+05,592,FALSE,"1","2","2.1"
"2018",-1525000,-950000,593,FALSE,"1","2","2.1"
"2018",-1500000,-950000,594,FALSE,"1","2","2.1"
"2018",-1500000,-975000,595,FALSE,"1","2","2.1"
"2018",-1475000,-975000,596,FALSE,"1","2","2.1"
"2018",-1475000,-1050000,597,FALSE,"1","2","2.1"
"2018",-1500000,-1050000,598,FALSE,"1","2","2.1"
"2018",-1500000,-1100000,599,FALSE,"1","2","2.1"
"2018",-1450000,-1100000,600,FALSE,"1","2","2.1"
"2018",-1450000,-1075000,601,FALSE,"1","2","2.1"
"2018",-1425000,-1075000,602,FALSE,"1","2","2.1"
"2018",-1400000,-1075000,603,FALSE,"1","2","2.1"
"2018",-1400000,-1050000,604,FALSE,"1","2","2.1"
"2018",-1350000,-1050000,605,FALSE,"1","2","2.1"
"2018",-1350000,-1075000,606,FALSE,"1","2","2.1"
"2018",-1325000,-1075000,607,FALSE,"1","2","2.1"
"2018",-1325000,-1100000,608,FALSE,"1","2","2.1"
"2018",-1300000,-1100000,609,FALSE,"1","2","2.1"
"2018",-1300000,-1125000,610,FALSE,"1","2","2.1"
"2018",-1275000,-1125000,611,FALSE,"1","2","2.1"
"2018",-1275000,-1150000,612,FALSE,"1","2","2.1"
"2018",-1225000,-1150000,613,FALSE,"1","2","2.1"
"2018",-1225000,-1175000,614,FALSE,"1","2","2.1"
"2018",-1200000,-1175000,615,FALSE,"1","2","2.1"
"2018",-1200000,-1200000,616,FALSE,"1","2","2.1"
"2018",-1150000,-1200000,617,FALSE,"1","2","2.1"
"2018",-1150000,-1225000,618,FALSE,"1","2","2.1"
"2018",-1125000,-1225000,619,FALSE,"1","2","2.1"
"2018",-1125000,-1200000,620,FALSE,"1","2","2.1"
"2018",-1075000,-1200000,621,FALSE,"1","2","2.1"
"2018",-1075000,-1225000,622,FALSE,"1","2","2.1"
"2018",-975000,-1225000,623,FALSE,"1","2","2.1"
"2018",-975000,-1250000,624,FALSE,"1","2","2.1"
"2018",-950000,-1250000,625,FALSE,"1","2","2.1"
"2018",-950000,-1275000,626,FALSE,"1","2","2.1"
"2018",-925000,-1275000,627,FALSE,"1","2","2.1"
"2018",-925000,-1300000,628,FALSE,"1","2","2.1"
"2018",-850000,-1300000,629,FALSE,"1","2","2.1"
"2018",-850000,-1275000,630,FALSE,"1","2","2.1"
"2018",-825000,-1275000,631,FALSE,"1","2","2.1"
"2018",-825000,-1300000,632,FALSE,"1","2","2.1"
"2018",-8e+05,-1300000,633,FALSE,"1","2","2.1"
"2018",-8e+05,-1275000,634,FALSE,"1","2","2.1"
"2018",-750000,-1275000,635,FALSE,"1","2","2.1"
"2018",-725000,-1275000,636,FALSE,"1","2","2.1"
"2018",-725000,-1250000,637,FALSE,"1","2","2.1"
"2018",-7e+05,-1250000,638,FALSE,"1","2","2.1"
"2018",-675000,-1250000,639,FALSE,"1","2","2.1"
"2018",-675000,-1225000,640,FALSE,"1","2","2.1"
"2018",-625000,-1225000,641,FALSE,"1","2","2.1"
"2018",-625000,-1250000,642,FALSE,"1","2","2.1"
"2018",-6e+05,-1250000,643,FALSE,"1","2","2.1"
"2018",-6e+05,-1275000,644,FALSE,"1","2","2.1"
"2018",-525000,-1275000,645,FALSE,"1","2","2.1"
"2018",-525000,-1250000,646,FALSE,"1","2","2.1"
"2018",-5e+05,-1250000,647,FALSE,"1","2","2.1"
"2018",-5e+05,-1225000,648,FALSE,"1","2","2.1"
"2018",-375000,-1225000,649,FALSE,"1","2","2.1"
"2018",-350000,-1225000,650,FALSE,"1","2","2.1"
"2018",-350000,-1200000,651,FALSE,"1","2","2.1"
"2018",-3e+05,-1200000,652,FALSE,"1","2","2.1"
"2018",-3e+05,-1225000,653,FALSE,"1","2","2.1"
"2018",-2e+05,-1225000,654,FALSE,"1","2","2.1"
"2018",-2e+05,-1250000,655,FALSE,"1","2","2.1"
"2018",-50000,-1250000,656,FALSE,"1","2","2.1"
"2018",-50000,-1275000,657,FALSE,"1","2","2.1"
"2018",50000,-1275000,658,FALSE,"1","2","2.1"
"2018",50000,-1325000,659,FALSE,"1","2","2.1"
"2018",125000,-1325000,660,FALSE,"1","2","2.1"
"2018",125000,-1350000,661,FALSE,"1","2","2.1"
"2018",250000,-1350000,662,FALSE,"1","2","2.1"
"2018",250000,-1325000,663,FALSE,"1","2","2.1"
"2018",3e+05,-1325000,664,FALSE,"1","2","2.1"
"2018",3e+05,-1350000,665,FALSE,"1","2","2.1"
"2018",325000,-1350000,666,FALSE,"1","2","2.1"
"2018",325000,-1300000,667,FALSE,"1","2","2.1"
"2018",3e+05,-1300000,668,FALSE,"1","2","2.1"
"2018",3e+05,-1275000,669,FALSE,"1","2","2.1"
"2018",375000,-1275000,670,FALSE,"1","2","2.1"
"2018",375000,-1325000,671,FALSE,"1","2","2.1"
"2018",4e+05,-1325000,672,FALSE,"1","2","2.1"
"2018",4e+05,-1350000,673,FALSE,"1","2","2.1"
"2018",425000,-1350000,674,FALSE,"1","2","2.1"
"2018",425000,-1400000,675,FALSE,"1","2","2.1"
"2018",450000,-1400000,676,FALSE,"1","2","2.1"
"2018",450000,-1500000,677,FALSE,"1","2","2.1"
"2018",425000,-1500000,678,FALSE,"1","2","2.1"
"2018",425000,-1550000,679,FALSE,"1","2","2.1"
"2018",450000,-1550000,680,FALSE,"1","2","2.1"
"2018",450000,-1625000,681,FALSE,"1","2","2.1"
"2018",425000,-1625000,682,FALSE,"1","2","2.1"
"2018",425000,-1650000,683,FALSE,"1","2","2.1"
"2018",450000,-1650000,684,FALSE,"1","2","2.1"
"2018",450000,-1675000,685,FALSE,"1","2","2.1"
"2018",425000,-1675000,686,FALSE,"1","2","2.1"
"2018",425000,-1725000,687,FALSE,"1","2","2.1"
"2018",4e+05,-1725000,688,FALSE,"1","2","2.1"
"2018",4e+05,-1750000,689,FALSE,"1","2","2.1"
"2018",375000,-1750000,690,FALSE,"1","2","2.1"
"2018",350000,-1750000,691,FALSE,"1","2","2.1"
"2018",350000,-1825000,692,FALSE,"1","2","2.1"
"2018",325000,-1825000,693,FALSE,"1","2","2.1"
"2018",325000,-1900000,694,FALSE,"1","2","2.1"
"2018",350000,-1900000,695,FALSE,"1","2","2.1"
"2018",350000,-1925000,696,FALSE,"1","2","2.1"
"2018",325000,-1925000,697,FALSE,"1","2","2.1"
"2018",325000,-1975000,698,FALSE,"1","2","2.1"
"2018",375000,-1975000,699,FALSE,"1","2","2.1"
"2018",375000,-2e+06,700,FALSE,"1","2","2.1"
"2018",425000,-2e+06,701,FALSE,"1","2","2.1"
"2018",425000,-2025000,702,FALSE,"1","2","2.1"
"2018",450000,-2025000,703,FALSE,"1","2","2.1"
"2018",450000,-2050000,704,FALSE,"1","2","2.1"
"2018",6e+05,-2050000,705,FALSE,"1","2","2.1"
"2018",6e+05,-2025000,706,FALSE,"1","2","2.1"
"2018",625000,-2025000,707,FALSE,"1","2","2.1"
"2018",625000,-2050000,708,FALSE,"1","2","2.1"
"2018",725000,-2050000,709,FALSE,"1","2","2.1"
"2018",725000,-2075000,710,FALSE,"1","2","2.1"
"2018",775000,-2075000,711,FALSE,"1","2","2.1"
"2018",775000,-2100000,712,FALSE,"1","2","2.1"
"2018",1e+06,-2100000,713,FALSE,"1","2","2.1"
"2018",1e+06,-2125000,714,FALSE,"1","2","2.1"
"2018",1050000,-2125000,715,FALSE,"1","2","2.1"
"2018",1050000,-2100000,716,FALSE,"1","2","2.1"
"2018",1075000,-2100000,717,FALSE,"1","2","2.1"
"2018",1100000,-2100000,718,FALSE,"1","2","2.1"
"2018",1100000,-2075000,719,FALSE,"1","2","2.1"
"2018",1150000,-2075000,720,FALSE,"1","2","2.1"
"2018",1175000,-2075000,721,FALSE,"1","2","2.1"
"2018",1175000,-2050000,722,FALSE,"1","2","2.1"
"2018",1200000,-2050000,723,FALSE,"1","2","2.1"
"2018",1200000,-2025000,724,FALSE,"1","2","2.1"
"2018",1400000,-2025000,725,FALSE,"1","2","2.1"
"2018",1400000,-2075000,726,FALSE,"1","2","2.1"
"2018",1450000,-2075000,727,FALSE,"1","2","2.1"
"2018",1450000,-2050000,728,FALSE,"1","2","2.1"
"2018",1475000,-2050000,729,FALSE,"1","2","2.1"
"2018",1475000,-2025000,730,FALSE,"1","2","2.1"
"2018",1500000,-2025000,731,FALSE,"1","2","2.1"
"2018",1500000,-2050000,732,FALSE,"1","2","2.1"
"2018",1525000,-2050000,733,FALSE,"1","2","2.1"
"2018",1525000,-2e+06,734,FALSE,"1","2","2.1"
"2018",1575000,-2e+06,735,FALSE,"1","2","2.1"
"2018",1600000,-2e+06,736,FALSE,"1","2","2.1"
"2018",1600000,-1975000,737,FALSE,"1","2","2.1"
"2018",1625000,-1975000,738,FALSE,"1","2","2.1"
"2018",1625000,-1950000,739,FALSE,"1","2","2.1"
"2018",1675000,-1950000,740,FALSE,"1","2","2.1"
"2018",1700000,-1950000,741,FALSE,"1","2","2.1"
"2018",1700000,-1925000,742,FALSE,"1","2","2.1"
"2018",1725000,-1925000,743,FALSE,"1","2","2.1"
"2018",1750000,-1925000,744,FALSE,"1","2","2.1"
"2018",1750000,-1900000,745,FALSE,"1","2","2.1"
"2018",1775000,-1900000,746,FALSE,"1","2","2.1"
"2018",1775000,-1875000,747,FALSE,"1","2","2.1"
"2018",1850000,-1875000,748,FALSE,"1","2","2.1"
"2018",1875000,-1875000,749,FALSE,"1","2","2.1"
"2018",1875000,-1825000,750,FALSE,"1","2","2.1"
"2018",1900000,-1825000,751,FALSE,"1","2","2.1"
"2018",1900000,-1800000,752,FALSE,"1","2","2.1"
"2018",1925000,-1800000,753,FALSE,"1","2","2.1"
"2018",1925000,-1750000,754,FALSE,"1","2","2.1"
"2018",1950000,-1750000,755,FALSE,"1","2","2.1"
"2018",1950000,-1725000,756,FALSE,"1","2","2.1"
"2018",1975000,-1725000,757,FALSE,"1","2","2.1"
"2018",2e+06,-1725000,758,FALSE,"1","2","2.1"
"2018",2e+06,-1700000,759,FALSE,"1","2","2.1"
"2018",2025000,-1700000,760,FALSE,"1","2","2.1"
"2018",2025000,-1675000,761,FALSE,"1","2","2.1"
"2018",2e+06,-1675000,762,FALSE,"1","2","2.1"
"2018",2e+06,-1650000,763,FALSE,"1","2","2.1"
"2018",1975000,-1650000,764,FALSE,"1","2","2.1"
"2018",1975000,-1625000,765,FALSE,"1","2","2.1"
"2018",1950000,-1625000,766,FALSE,"1","2","2.1"
"2018",1950000,-1600000,767,FALSE,"1","2","2.1"
"2018",1975000,-1600000,768,FALSE,"1","2","2.1"
"2018",1975000,-1550000,769,FALSE,"1","2","2.1"
"2018",2075000,-1550000,770,FALSE,"1","2","2.1"
"2018",2100000,-1550000,771,FALSE,"1","2","2.1"
"2018",2100000,-1525000,772,FALSE,"1","2","2.1"
"2018",2125000,-1525000,773,FALSE,"1","2","2.1"
"2018",2125000,-1500000,774,FALSE,"1","2","2.1"
"2018",2150000,-1500000,775,FALSE,"1","2","2.1"
"2018",2150000,-1475000,776,FALSE,"1","2","2.1"
"2018",2175000,-1475000,777,FALSE,"1","2","2.1"
"2018",2175000,-1425000,778,FALSE,"1","2","2.1"
"2018",2125000,-1425000,779,FALSE,"1","2","2.1"
"2018",2125000,-1400000,780,FALSE,"1","2","2.1"
"2018",2150000,-1400000,781,FALSE,"1","2","2.1"
"2018",2150000,-1375000,782,FALSE,"1","2","2.1"
"2018",2175000,-1375000,783,FALSE,"1","2","2.1"
"2018",2175000,-1400000,784,FALSE,"1","2","2.1"
"2018",2225000,-1400000,785,FALSE,"1","2","2.1"
"2018",2225000,-1375000,786,FALSE,"1","2","2.1"
"2018",2250000,-1375000,787,FALSE,"1","2","2.1"
"2018",2250000,-1350000,788,FALSE,"1","2","2.1"
"2018",2200000,-1350000,789,FALSE,"1","2","2.1"
"2018",2200000,-1325000,790,FALSE,"1","2","2.1"
"2018",2175000,-1325000,791,FALSE,"1","2","2.1"
"2018",2175000,-1300000,792,FALSE,"1","2","2.1"
"2018",2200000,-1300000,793,FALSE,"1","2","2.1"
"2018",2200000,-1225000,794,FALSE,"1","2","2.1"
"2018",2225000,-1225000,795,FALSE,"1","2","2.1"
"2018",2225000,-1175000,796,FALSE,"1","2","2.1"
"2018",2250000,-1175000,797,FALSE,"1","2","2.1"
"2018",2250000,-1150000,798,FALSE,"1","2","2.1"
"2018",2300000,-1150000,799,FALSE,"1","2","2.1"
"2018",2325000,-1150000,800,FALSE,"1","2","2.1"
"2018",2325000,-1125000,801,FALSE,"1","2","2.1"
"2018",2350000,-1125000,802,FALSE,"1","2","2.1"
"2018",2350000,-1075000,803,FALSE,"1","2","2.1"
"2018",2400000,-1075000,804,FALSE,"1","2","2.1"
"2018",2425000,-1075000,805,FALSE,"1","2","2.1"
"2018",2425000,-1050000,806,FALSE,"1","2","2.1"
"2018",2450000,-1050000,807,FALSE,"1","2","2.1"
"2018",2450000,-925000,808,FALSE,"1","2","2.1"
"2018",2425000,-925000,809,FALSE,"1","2","2.1"
"2018",2425000,-850000,810,FALSE,"1","2","2.1"
"2018",2400000,-850000,811,FALSE,"1","2","2.1"
"2018",2400000,-825000,812,FALSE,"1","2","2.1"
"2018",2425000,-825000,813,FALSE,"1","2","2.1"
"2018",2425000,-8e+05,814,FALSE,"1","2","2.1"
"2018",2450000,-8e+05,815,FALSE,"1","2","2.1"
"2018",2450000,-775000,816,FALSE,"1","2","2.1"
"2018",2475000,-775000,817,FALSE,"1","2","2.1"
"2018",2475000,-750000,818,FALSE,"1","2","2.1"
"2018",2500000,-750000,819,FALSE,"1","2","2.1"
"2018",2500000,-725000,820,FALSE,"1","2","2.1"
"2018",2525000,-725000,821,FALSE,"1","2","2.1"
"2018",2525000,-675000,822,FALSE,"1","2","2.1"
"2018",2550000,-675000,823,FALSE,"1","2","2.1"
"2018",2550000,-650000,824,FALSE,"1","2","2.1"
"2018",2575000,-650000,825,FALSE,"1","2","2.1"
"2018",2600000,-650000,826,FALSE,"1","2","2.1"
"2018",2600000,-625000,827,FALSE,"1","2","2.1"
"2018",2625000,-625000,828,FALSE,"1","2","2.1"
"2018",2650000,-625000,829,FALSE,"1","2","2.1"
"2018",2650000,-6e+05,830,FALSE,"1","2","2.1"
"2018",2625000,-6e+05,831,FALSE,"1","2","2.1"
"2018",2625000,-575000,832,FALSE,"1","2","2.1"
"2018",2600000,-575000,833,FALSE,"1","2","2.1"
"2018",2600000,-550000,834,FALSE,"1","2","2.1"
"2018",2625000,-550000,835,FALSE,"1","2","2.1"
"2018",2625000,-525000,836,FALSE,"1","2","2.1"
"2018",2650000,-525000,837,FALSE,"1","2","2.1"
"2018",2650000,-475000,838,FALSE,"1","2","2.1"
"2018",2625000,-475000,839,FALSE,"1","2","2.1"
"2018",2625000,-4e+05,840,FALSE,"1","2","2.1"
"2018",2650000,-4e+05,841,FALSE,"1","2","2.1"
"2018",2650000,-375000,842,FALSE,"1","2","2.1"
"2018",2675000,-375000,843,FALSE,"1","2","2.1"
"2018",2675000,-350000,844,FALSE,"1","2","2.1"
"2018",2700000,-350000,845,FALSE,"1","2","2.1"
"2018",2700000,-325000,846,FALSE,"1","2","2.1"
"2018",2725000,-325000,847,FALSE,"1","2","2.1"
"2018",2725000,-250000,848,FALSE,"1","2","2.1"
"2018",2600000,-250000,849,FALSE,"1","2","2.1"
"2018",2600000,-225000,850,FALSE,"1","2","2.1"
"2018",2575000,-225000,851,FALSE,"1","2","2.1"
"2018",2575000,-25000,852,FALSE,"1","2","2.1"
"2018",2550000,-25000,853,FALSE,"1","2","2.1"
"2018",2550000,25000,854,FALSE,"1","2","2.1"
"2018",2575000,25000,855,FALSE,"1","2","2.1"
"2018",2575000,50000,856,FALSE,"1","2","2.1"
"2018",2600000,50000,857,FALSE,"1","2","2.1"
"2018",2625000,50000,858,FALSE,"1","2","2.1"
"2018",2625000,150000,859,FALSE,"1","2","2.1"
"2018",2600000,150000,860,FALSE,"1","2","2.1"
"2018",2600000,2e+05,861,FALSE,"1","2","2.1"
"2018",2575000,2e+05,862,FALSE,"1","2","2.1"
"2018",2575000,325000,863,FALSE,"1","2","2.1"
"2018",2600000,325000,864,FALSE,"1","2","2.1"
"2018",2600000,350000,865,FALSE,"1","2","2.1"
"2018",2625000,350000,866,FALSE,"1","2","2.1"
"2018",2625000,375000,867,FALSE,"1","2","2.1"
"2018",2550000,375000,868,FALSE,"1","2","2.1"
"2018",2550000,350000,869,FALSE,"1","2","2.1"
"2018",2525000,350000,870,FALSE,"1","2","2.1"
"2018",2525000,325000,871,FALSE,"1","2","2.1"
"2018",2475000,325000,872,FALSE,"1","2","2.1"
"2018",2475000,350000,873,FALSE,"1","2","2.1"
"2018",2400000,350000,874,FALSE,"1","2","2.1"
"2018",2400000,4e+05,875,FALSE,"1","2","2.1"
"2018",2375000,4e+05,876,FALSE,"1","2","2.1"
"2018",2375000,425000,877,FALSE,"1","2","2.1"
"2018",2350000,425000,878,FALSE,"1","2","2.1"
"2018",2350000,450000,879,FALSE,"1","2","2.1"
"2018",2325000,450000,880,FALSE,"1","2","2.1"
"2018",2325000,475000,881,FALSE,"1","2","2.1"
"2018",2225000,475000,882,FALSE,"1","2","2.1"
"2018",2225000,5e+05,883,FALSE,"1","2","2.1"
"2018",2200000,5e+05,884,FALSE,"1","2","2.1"
"2018",2200000,525000,885,FALSE,"1","2","2.1"
"2018",2175000,525000,886,FALSE,"1","2","2.1"
"2018",2175000,575000,887,FALSE,"1","2","2.1"
"2018",2200000,575000,888,FALSE,"1","2","2.1"
"2018",2225000,575000,889,FALSE,"1","2","2.1"
"2018",2225000,6e+05,890,FALSE,"1","2","2.1"
"2018",2250000,6e+05,891,FALSE,"1","2","2.1"
"2018",2250000,675000,892,FALSE,"1","2","2.1"
"2018",2275000,675000,893,FALSE,"1","2","2.1"
"2018",2275000,725000,894,FALSE,"1","2","2.1"
"2018",2250000,725000,895,FALSE,"1","2","2.1"
"2018",2250000,750000,896,FALSE,"1","2","2.1"
"2018",2225000,750000,897,FALSE,"1","2","2.1"
"2018",2225000,8e+05,898,FALSE,"1","2","2.1"
"2018",2250000,8e+05,899,FALSE,"1","2","2.1"
"2018",2250000,825000,900,FALSE,"1","2","2.1"
"2018",2275000,825000,901,FALSE,"1","2","2.1"
"2018",2275000,875000,902,FALSE,"1","2","2.1"
"2018",2250000,875000,903,FALSE,"1","2","2.1"
"2018",2250000,975000,904,FALSE,"1","2","2.1"
"2018",2225000,975000,905,FALSE,"1","2","2.1"
"2018",2225000,1100000,906,FALSE,"1","2","2.1"
"2018",2200000,1100000,907,FALSE,"1","2","2.1"
"2018",2200000,1125000,908,FALSE,"1","2","2.1"
"2018",2175000,1125000,909,FALSE,"1","2","2.1"
"2018",2175000,1200000,910,FALSE,"1","2","2.1"
"2018",2150000,1200000,911,FALSE,"1","2","2.1"
"2018",2150000,1250000,912,FALSE,"1","2","2.1"
"2018",2125000,1250000,913,FALSE,"1","2","2.1"
"2018",2125000,1300000,914,FALSE,"1","2","2.1"
"2018",2150000,1300000,915,FALSE,"1","2","2.1"
"2018",2150000,1325000,916,FALSE,"1","2","2.1"
"2018",2125000,1325000,917,FALSE,"1","2","2.1"
"2018",2125000,1400000,918,FALSE,"1","2","2.1"
"2018",2150000,1400000,919,FALSE,"1","2","2.1"
"2018",2175000,1400000,920,FALSE,"1","2","2.1"
"2018",2175000,1525000,921,FALSE,"1","2","2.1"
"2018",2150000,1525000,922,FALSE,"1","2","2.1"
"2018",2150000,1575000,923,FALSE,"1","2","2.1"
"2018",2125000,1575000,924,FALSE,"1","2","2.1"
"2018",2125000,1600000,925,FALSE,"1","2","2.1"
"2018",2100000,1600000,926,FALSE,"1","2","2.1"
"2018",2100000,1625000,927,FALSE,"1","2","2.1"
"2018",2025000,1625000,928,FALSE,"1","2","2.1"
"2018",2025000,1650000,929,FALSE,"1","2","2.1"
"2018",1975000,1650000,930,FALSE,"1","2","2.1"
"2018",1975000,1600000,931,FALSE,"1","2","2.1"
"2018",1925000,1600000,932,FALSE,"1","2","2.1"
"2018",1925000,1675000,933,FALSE,"1","2","2.1"
"2018",1875000,1675000,934,FALSE,"1","2","2.1"
"2018",1875000,1625000,935,FALSE,"1","2","2.1"
"2018",1825000,1625000,936,FALSE,"1","2","2.1"
"2018",1825000,1700000,937,FALSE,"1","2","2.1"
"2018",1750000,1700000,938,FALSE,"1","2","2.1"
"2018",1750000,1725000,939,FALSE,"1","2","2.1"
"2018",1675000,1725000,940,FALSE,"1","2","2.1"
"2018",1675000,1750000,941,FALSE,"1","2","2.1"
"2018",1575000,1750000,942,FALSE,"1","2","2.1"
"2018",1575000,1775000,943,FALSE,"1","2","2.1"
"2018",1475000,1775000,944,FALSE,"1","2","2.1"
"2018",1475000,1750000,945,FALSE,"1","2","2.1"
"2018",1450000,1750000,946,FALSE,"1","2","2.1"
"2018",1450000,1725000,947,FALSE,"1","2","2.1"
"2018",1425000,1725000,948,FALSE,"1","2","2.1"
"2018",1400000,1725000,949,FALSE,"1","2","2.1"
"2018",1400000,1700000,950,FALSE,"1","2","2.1"
"2018",1375000,1700000,951,FALSE,"1","2","2.1"
"2018",1375000,1750000,952,FALSE,"1","2","2.1"
"2018",1350000,1750000,953,FALSE,"1","2","2.1"
"2018",1350000,1800000,954,FALSE,"1","2","2.1"
"2018",1325000,1800000,955,FALSE,"1","2","2.1"
"2018",1325000,1950000,956,FALSE,"1","2","2.1"
"2018",1275000,1950000,957,FALSE,"1","2","2.1"
"2018",1275000,1925000,958,FALSE,"1","2","2.1"
"2018",1250000,1925000,959,FALSE,"1","2","2.1"
"2018",1250000,1875000,960,FALSE,"1","2","2.1"
"2018",1225000,1875000,961,FALSE,"1","2","2.1"
"2018",1225000,1925000,962,FALSE,"1","2","2.1"
"2018",1200000,1925000,963,FALSE,"1","2","2.1"
"2018",1200000,1950000,964,FALSE,"1","2","2.1"
"2018",950000,1950000,965,FALSE,"1","2","2.1"
"2018",950000,1975000,966,FALSE,"1","2","2.1"
"2018",9e+05,1975000,967,FALSE,"1","2","2.1"
"2018",9e+05,1950000,968,FALSE,"1","2","2.1"
"2018",875000,1950000,969,FALSE,"1","2","2.1"
"2018",875000,2e+06,970,FALSE,"1","2","2.1"
"2018",825000,2e+06,971,FALSE,"1","2","2.1"
"2018",825000,2025000,972,FALSE,"1","2","2.1"
"2018",775000,2025000,973,FALSE,"1","2","2.1"
"2018",775000,2050000,974,FALSE,"1","2","2.1"
"2018",750000,2050000,975,FALSE,"1","2","2.1"
"2018",750000,2075000,976,FALSE,"1","2","2.1"
"2018",7e+05,2075000,977,FALSE,"1","2","2.1"
"2018",7e+05,2100000,978,FALSE,"1","2","2.1"
"2018",675000,2100000,979,FALSE,"1","2","2.1"
"2018",675000,2125000,980,FALSE,"1","2","2.1"
"2018",625000,2125000,981,FALSE,"1","2","2.1"
"2018",625000,2150000,982,FALSE,"1","2","2.1"
"2018",6e+05,2150000,983,FALSE,"1","2","2.1"
"2018",6e+05,2200000,984,FALSE,"1","2","2.1"
"2018",550000,2200000,985,FALSE,"1","2","2.1"
"2018",550000,2175000,986,FALSE,"1","2","2.1"
"2018",525000,2175000,987,FALSE,"1","2","2.1"
"2018",5e+05,2175000,988,FALSE,"1","2","2.1"
"2018",5e+05,2150000,989,FALSE,"1","2","2.1"
"2018",425000,2150000,990,FALSE,"1","2","2.1"
"2018",425000,2175000,991,FALSE,"1","2","2.1"
